"ACCOUNTID";"CODE";"CODE_MA";"IS_CHURN";"CHURN_DATE"
"6702024";"SA310016979";"MA380000349";"0";""
"6702042";"SA570005922";"MA780003359";"0";""
"6702049";"SA860020800";"MA790006957";"0";""
"6702095";"SA560018359";"MA320010152";"0";""
"6702294";"SA980001480";"MA980010034";"0";""
"6702357";"SA150003698";"MA380001016";"0";""
"6702619";"SA630020838";"MA160001301";"0";""
"6703727";"SA840021733";"MA790007899";"1";"31.03.2021"
"6705209";"SA260005357";"MA210013825";"1";"30.11.2022"
"6705303";"SA180012282";"MA980009788";"0";""
"6705445";"SA730014981";"MA480017790";"0";""
"6705514";"SA810001459";"MA600020943";"0";""
"6706479";"SA960015088";"MA980020697";"0";""
"6706632";"SA150017775";"MA100015055";"0";""
"6706662";"SA360001778";"MA540013043";"0";""
"6706818";"SA390004577";"MA950010421";"0";""
"6707101";"SA870001187";"MA620020667";"0";""
"6707105";"SA400001096";"MA830017770";"0";""
"6707365";"SA450001628";"MA590018355";"0";""
"6708575";"SA910015107";"MA340004172";"0";""
"6709241";"SA160020738";"MA950015135";"0";""
"6709504";"SA540011567";"MA410009090";"0";""
"6709720";"SA250008489";"MA110019712";"0";""
"6711343";"SA530019810";"MA330000316";"0";""
"6711547";"SA260021770";"MA640021657";"1";"31.07.2021"
"6711784";"SA280019100";"MA640019027";"1";"31.12.2020"
"6712433";"SA400005579";"MA500019538";"0";""
"6713023";"SA710002673";"MA480005658";"1";"31.10.2022"
"6713592";"SA700001805";"MA210015764";"0";""
"6714422";"SA400003055";"MA970011568";"0";""
"6714627";"SA480003935";"MA770020698";"0";""
"6715874";"SA580013002";"MA550007694";"0";""
"6716257";"SA700017970";"MA250012486";"0";""
"6717136";"SA150020192";"MA340011890";"1";"31.01.2022"
"6717282";"SA950004456";"MA690018473";"0";""
"6718417";"SA470001039";"MA440017706";"0";""
"6718644";"SA980008816";"MA720009079";"0";""
"6719092";"SA500011535";"MA780003495";"0";""
"6719129";"SA380009691";"MA850004405";"0";""
"6719153";"SA820014171";"MA460003243";"0";""
"6719425";"SA560001022";"MA120015003";"0";""
"6719604";"SA330020997";"MA130012648";"0";""
"6720282";"SA330015731";"MA420021280";"0";""
"6720336";"SA950002737";"MA740011263";"0";""
"6722390";"SA870014146";"MA800000345";"0";""
"6723751";"SA480021588";"MA630007760";"0";""
"6723779";"SA240001196";"MA520006918";"0";""
"6723850";"SA890009598";"MA260007114";"0";""
"6723995";"SA360009835";"MA960007327";"0";""
"6724349";"SA130003296";"MA810009052";"0";""
"6724553";"SA500001183";"MA100015144";"0";""
"6725174";"SA780000781";"MA550017429";"0";""
"6725778";"SA520009068";"MA950006547";"0";""
"6726565";"SA570011759";"MA390017439";"0";""
"6726860";"SA800012212";"MA530015132";"0";""
"6727653";"SA700019898";"MA110000404";"0";""
"6728334";"SA820011008";"MA280013996";"0";""
"6728537";"SA980000538";"MA390006199";"0";""
"6729664";"SA360003299";"MA170020024";"0";""
"6729713";"SA160020628";"MA810004011";"0";""
"6730149";"SA610016394";"MA930021937";"1";"31.10.2021"
"6730422";"SA440005649";"MA450005853";"0";""
"6730441";"SA590001714";"MA300021220";"0";""
"6730443";"SA330020491";"MA970014934";"0";""
"6730484";"SA120013923";"MA820014078";"0";""
"6730497";"SA250004007";"MA690006993";"0";""
"6730513";"SA180011208";"MA540011460";"0";""
"6730523";"SA600007095";"MA460018314";"0";""
"6730535";"SA150015961";"MA290010582";"0";""
"6730563";"SA490015063";"MA600004121";"1";"31.03.2022"
"6730590";"SA390015635";"MA790015655";"0";""
"6730611";"SA570005518";"MA870019481";"0";""
"6730655";"SA150011332";"MA360019796";"0";""
"6730657";"SA430008349";"MA160014056";"0";""
"6731377";"SA160007900";"MA300021220";"1";"31.01.2021"
"6731401";"SA630000697";"MA180014660";"0";""
"6731454";"SA280011546";"MA600020036";"1";"31.12.2022"
"6732762";"SA290005376";"MA150013842";"1";"28.02.2021"
"6734110";"SA860014672";"MA490000849";"0";""
"6734188";"SA710015381";"MA940015459";"1";"31.07.2021"
"6750335";"SA240016891";"MA630019670";"0";""
"6752932";"SA310016731";"MA660016733";"0";""
"6753143";"SA330001110";"MA730004031";"0";""
"6754284";"SA610019809";"MA370014258";"0";""
"6754850";"SA670008780";"MA230006221";"0";""
"6791016";"SA300021577";"MA140015922";"0";""
"6806651";"SA570008286";"MA370016711";"0";""
"6806656";"SA560020332";"MA980009343";"0";""
"6806745";"SA970013688";"MA590005593";"1";"31.12.2021"
"6806793";"SA300009535";"MA960020803";"0";""
"6806867";"SA130019832";"MA650014284";"0";""
"6806868";"SA830017335";"MA250011849";"0";""
"6806918";"SA620003569";"MA270009356";"0";""
"6807508";"SA580005651";"MA380005855";"0";""
"6807712";"SA800022128";"MA720013747";"1";"31.07.2021"
"6807715";"SA180004663";"MA700015889";"0";""
"6807956";"SA680007828";"MA590019061";"1";"30.04.2022"
"6808440";"SA380007780";"MA100002408";"1";"31.08.2021"
"6808497";"SA960012883";"MA170004774";"0";""
"6808618";"SA770008585";"MA240008839";"0";""
"6808769";"SA510020564";"MA560009570";"0";""
"6808789";"SA260019296";"MA600005477";"1";"31.08.2022"
"6808946";"SA350001223";"MA940020720";"0";""
"6809047";"SA740019671";"MA640000166";"0";""
"6809362";"SA740020519";"MA740009522";"0";""
"6809531";"SA590012371";"MA730009873";"0";""
"6811314";"SA590001880";"MA520001985";"0";""
"6812515";"SA300003826";"MA370017771";"0";""
"6812630";"SA920020821";"MA320012483";"0";""
"6814029";"SA970022014";"MA400005376";"1";"31.12.2021"
"6814692";"SA370016160";"MA500013432";"1";"31.01.2022"
"6815005";"SA480015713";"MA460015722";"0";""
"6824831";"SA480021995";"MA190016340";"1";"30.06.2021"
"6824925";"SA710016917";"MA900008729";"0";""
"6825570";"SA850003424";"MA570006373";"0";""
"6826434";"SA360001005";"MA290006710";"0";""
"6826922";"SA320010517";"MA870018996";"1";"28.02.2022"
"6827518";"SA740020113";"MA200017269";"0";""
"6828680";"SA920018513";"MA390001831";"0";""
"6828875";"SA780000046";"MA940011251";"0";""
"6828951";"SA190001593";"MA530015573";"0";""
"6829637";"SA920009988";"MA800015689";"0";""
"6829679";"SA620015733";"MA690007551";"0";""
"6830312";"SA710020579";"MA440006752";"1";"31.12.2021"
"6830677";"SA610015007";"MA800009671";"0";""
"6831813";"SA220003739";"MA780001058";"0";""
"6832000";"SA200011757";"MA660003692";"0";""
"6832086";"SA570020236";"MA600006428";"0";""
"6832109";"SA610003577";"MA250009364";"1";"31.12.2022"
"6832134";"SA930005762";"MA670011503";"0";""
"6832167";"SA220008371";"MA900005812";"0";""
"6832190";"SA670001951";"MA100021464";"0";""
"6832244";"SA460020718";"MA880015121";"0";""
"6832280";"SA230000546";"MA410019996";"0";""
"6832341";"SA760021340";"MA200010292";"1";"31.05.2021"
"6832342";"SA200000436";"MA300011630";"0";""
"6832410";"SA520002016";"MA850018760";"0";""
"6832423";"SA750008996";"MA490020248";"1";"31.05.2022"
"6834239";"SA610021044";"MA860007184";"0";""
"6834314";"SA140001436";"MA280018143";"0";""
"6834499";"SA540002101";"MA800007883";"0";""
"6835938";"SA540018495";"MA170018443";"0";""
"6836523";"SA440020396";"MA530000918";"0";""
"6836622";"SA800020314";"MA610017451";"0";""
"6838455";"SA600002975";"MA180003160";"0";""
"6838905";"SA320017856";"MA760006865";"0";""
"6839994";"SA820018855";"MA490007812";"0";""
"6849421";"SA500007237";"MA630021238";"0";""
"6849806";"SA840003034";"MA260008799";"0";""
"6849931";"SA640014709";"MA340003751";"0";""
"6850386";"SA980003775";"MA460020518";"0";""
"6851699";"SA630010063";"MA180021319";"0";""
"6853255";"SA330000180";"MA710008647";"0";""
"6853737";"SA360002501";"MA420019212";"1";"31.12.2021"
"6853967";"SA180004357";"MA430015592";"0";""
"6854502";"SA230012671";"MA370004575";"0";""
"6855096";"SA750011591";"MA560020069";"0";""
"6856458";"SA370020825";"MA750015198";"0";""
"6857255";"SA190014189";"MA550017029";"0";""
"6857434";"SA270001216";"MA380020713";"0";""
"6857741";"SA670009371";"MA540020604";"0";""
"6858801";"SA910006074";"MA280014563";"0";""
"6859012";"SA460021412";"MA810007553";"0";""
"6859019";"SA640019768";"MA400008708";"0";""
"6859029";"SA880017027";"MA330003263";"0";""
"6860125";"SA820001445";"MA370007185";"0";""
"6860648";"SA450000587";"MA370011777";"0";""
"6861612";"SA330011832";"MA130017490";"0";""
"6862378";"SA750010310";"MA570007838";"0";""
"6862504";"SA200003474";"MA720003648";"0";""
"6862656";"SA820017992";"MA100020757";"0";""
"6863185";"SA110010860";"MA270006186";"0";""
"6863844";"SA450008537";"MA670019766";"0";""
"6864175";"SA310016096";"MA800007933";"1";"31.12.2020"
"6864332";"SA150008868";"MA780011837";"0";""
"6864437";"SA840003287";"MA640003478";"0";""
"6865012";"SA740018440";"MA850007412";"0";""
"6865442";"SA480016840";"MA180000214";"0";""
"6865898";"SA950008852";"MA720020082";"1";"30.11.2022"
"6865935";"SA530020759";"MA590001239";"0";""
"6865972";"SA410012885";"MA450010390";"1";"28.02.2022"
"6865975";"SA400000837";"MA250009353";"1";"30.09.2021"
"6865976";"SA510004454";"MA150001838";"0";""
"6866020";"SA970011702";"MA320000755";"0";""
"6866031";"SA160009752";"MA910018232";"0";""
"6866091";"SA780003146";"MA200017101";"0";""
"6866119";"SA920020713";"MA450009690";"0";""
"6866123";"SA370015409";"MA760020990";"0";""
"6866217";"SA560018114";"MA760007119";"0";""
"6866227";"SA160010409";"MA740013395";"1";"31.01.2022"
"6866403";"SA330011771";"MA810014754";"0";""
"6867763";"SA610012083";"MA720020537";"0";""
"6868348";"SA160012291";"MA710004190";"0";""
"6868503";"SA370011167";"MA480000229";"1";"31.01.2021"
"6868891";"SA170002626";"MA850005604";"1";"31.10.2021"
"6869108";"SA670000545";"MA630006211";"0";""
"6869688";"SA180000574";"MA730014533";"1";"31.12.2022"
"6870107";"SA770012838";"MA800015713";"0";""
"6870427";"SA920009036";"MA920017463";"0";""
"6870902";"SA430003793";"MA950006775";"0";""
"6871146";"SA700015114";"MA250001277";"0";""
"6871253";"SA590019096";"MA210010843";"1";"31.10.2022"
"7088678";"SA350002076";"MA950016035";"0";""
"7088683";"SA560019175";"MA680002508";"1";"31.07.2021"
"7088735";"SA260003061";"MA680014325";"0";""
"7089039";"SA570002100";"MA640013334";"0";""
"7089666";"SA700019383";"MA760005566";"1";"31.10.2021"
"7092901";"SA610012146";"MA560015087";"0";""
"7093175";"SA380010631";"MA710010914";"1";"30.09.2021"
"7093505";"SA930003893";"MA830015126";"0";""
"7094830";"SA460008809";"MA460017249";"0";""
"7096695";"SA530019884";"MA860019806";"0";""
"7115588";"SA820006495";"MA590009553";"0";""
"7115649";"SA620012190";"MA710006872";"0";""
"7116411";"SA750006628";"MA980012374";"0";""
"7116503";"SA280016467";"MA680018057";"1";"31.01.2021"
"7123003";"SA840003297";"MA540000574";"0";""
"7123274";"SA860008477";"MA420011477";"1";"31.10.2021"
"7123917";"SA870002780";"MA370014010";"0";""
"7124391";"SA810008414";"MA460008666";"0";""
"7125458";"SA410012255";"MA540004146";"0";""
"7125911";"SA950007144";"MA220004608";"0";""
"7125932";"SA210011318";"MA240008817";"0";""
"7127831";"SA210021384";"MA950018501";"0";""
"7128574";"SA800001144";"MA700020624";"0";""
"7129367";"SA700011438";"MA890008947";"0";""
"7130136";"SA620020645";"MA720017778";"0";""
"7131433";"SA610022187";"MA680013801";"1";"30.06.2022"
"7131665";"SA970010100";"MA150015794";"0";""
"7132495";"SA830011973";"MA810009507";"0";""
"7133781";"SA560012213";"MA680009713";"0";""
"7133938";"SA720011643";"MA430011857";"0";""
"7134192";"SA100000962";"MA330017613";"0";""
"7134534";"SA110001804";"MA530018547";"0";""
"7134538";"SA970001071";"MA470012284";"0";""
"7135114";"SA520008408";"MA970011400";"0";""
"7135943";"SA290016705";"MA840005739";"0";""
"7136173";"SA270006169";"MA290020137";"0";""
"7136193";"SA930006559";"MA410003987";"0";""
"7137043";"SA670017485";"MA740012021";"1";"30.09.2021"
"7137058";"SA310001306";"MA340018010";"0";""
"7137176";"SA330017045";"MA450019845";"0";""
"7137239";"SA470020957";"MA110009910";"0";""
"7137248";"SA700019940";"MA420008909";"0";""
"7137272";"SA970006208";"MA110000741";"0";""
"7137297";"SA730001511";"MA620004475";"0";""
"7137354";"SA920001747";"MA600021248";"0";""
"7137512";"SA560013601";"MA500015508";"0";""
"7139667";"SA470008200";"MA250008460";"0";""
"7139896";"SA710011898";"MA250006594";"0";""
"7140638";"SA700006751";"MA170017970";"0";""
"7140830";"SA730014516";"MA760000709";"0";""
"7175518";"SA480001614";"MA390015589";"0";""
"7175596";"SA820003943";"MA520001255";"0";""
"7176620";"SA800017793";"MA760012312";"0";""
"7177297";"SA760019120";"MA260013560";"1";"30.09.2022"
"7177635";"SA930007482";"MA680021493";"0";""
"7178428";"SA420003805";"MA300009612";"0";""
"7178709";"SA210015062";"MA340006901";"0";""
"7179203";"SA870006632";"MA460017839";"0";""
"7182097";"SA350011970";"MA100020441";"0";""
"7182836";"SA510011013";"MA740005747";"0";""
"7183467";"SA700011972";"MA350009506";"0";""
"7183469";"SA570008065";"MA410019270";"1";"30.09.2022"
"7184107";"SA580008197";"MA200009409";"0";""
"7184584";"SA900020630";"MA150012311";"0";""
"7184975";"SA310011966";"MA190006673";"0";""
"7185610";"SA410011276";"MA540016982";"0";""
"7187069";"SA290002078";"MA170010654";"1";"30.11.2022"
"7187760";"SA710007623";"MA660016083";"1";"31.01.2022"
"7188416";"SA760008292";"MA800011289";"0";""
"7188553";"SA640005930";"MA780008944";"0";""
"7188700";"SA530019617";"MA530005775";"0";""
"7188762";"SA740021212";"MA320012848";"0";""
"7189741";"SA690021156";"MA930021025";"0";""
"7190311";"SA820017315";"MA360017298";"0";""
"7190359";"SA150011059";"MA420003006";"0";""
"7190363";"SA780001447";"MA340001517";"0";""
"7190591";"SA330000390";"MA730017053";"0";""
"7190594";"SA360011666";"MA200009190";"1";"31.03.2021"
"7190601";"SA800004373";"MA290018363";"0";""
"7190605";"SA220013615";"MA760019256";"0";""
"7190612";"SA940008946";"MA850011915";"0";""
"7190656";"SA720011337";"MA130017016";"0";""
"7190657";"SA730016940";"MA120011495";"0";""
"7191256";"SA710003967";"MA790006949";"0";""
"7191290";"SA390001751";"MA850021253";"0";""
"7191521";"SA380020644";"MA870004027";"0";""
"7192091";"SA330017188";"MA180009021";"0";""
"7192317";"SA330018191";"MA130001511";"0";""
"7192342";"SA290021195";"MA110015546";"0";""
"7192444";"SA690017302";"MA870014590";"0";""
"7192654";"SA450009207";"MA830009498";"0";""
"7192689";"SA390015247";"MA700012586";"0";""
"7194356";"SA150007176";"MA550007429";"0";""
"7195708";"SA410006294";"MA820012017";"0";""
"7196250";"SA440001233";"MA450015191";"0";""
"7196356";"SA300016861";"MA390005892";"0";""
"7196416";"SA540000048";"MA950019434";"0";""
"7197127";"SA480019500";"MA390002841";"0";""
"7217969";"SA520002610";"MA120002755";"1";"31.07.2021"
"7218414";"SA930020021";"MA510019969";"0";""
"7238509";"SA520000972";"MA320014947";"0";""
"7239010";"SA690019928";"MA340019877";"0";""
"7239636";"SA180005643";"MA550005848";"0";""
"7240161";"SA270018053";"MA360009875";"0";""
"7240914";"SA150016500";"MA960011063";"1";"31.10.2021"
"7241508";"SA120009328";"MA780012294";"0";""
"7241609";"SA100005382";"MA950002791";"1";"31.01.2022"
"7241644";"SA670015293";"MA890018113";"0";""
"7241686";"SA920003314";"MA370014544";"0";""
"7241899";"SA820005018";"MA230016228";"1";"30.04.2022"
"7241914";"SA320001074";"MA930012286";"0";""
"7243599";"SA620010112";"MA330013113";"0";""
"7243810";"SA320017784";"MA970006792";"0";""
"7244357";"SA190009137";"MA850017559";"0";""
"7244420";"SA140010694";"MA120016414";"0";""
"7244556";"SA510008053";"MA470008323";"1";"28.02.2022"
"7245158";"SA940002105";"MA800010681";"0";""
"7245327";"SA210001580";"MA770012849";"0";""
"7245823";"SA570014252";"MA640014391";"0";""
"7246674";"SA650015605";"MA920007403";"0";""
"7246997";"SA570021920";"MA630010850";"1";"31.01.2022"
"7247295";"SA540011048";"MA270014042";"0";""
"7247805";"SA280000163";"MA100016812";"0";""
"7248417";"SA900020273";"MA190003672";"0";""
"7248427";"SA740009690";"MA210007194";"0";""
"7248512";"SA670001635";"MA250018366";"0";""
"7251601";"SA820004498";"MA560013042";"0";""
"7253418";"SA680018454";"MA690001770";"0";""
"7253444";"SA320013775";"MA960019396";"0";""
"7253935";"SA250020294";"MA230020257";"0";""
"7254197";"SA870010733";"MA110022018";"0";""
"7254249";"SA910001856";"MA550018594";"0";""
"7254308";"SA220002051";"MA960013298";"0";""
"7254424";"SA730002573";"MA470011093";"0";""
"7254482";"SA860018990";"MA460007976";"0";""
"7254484";"SA710012499";"MA360010000";"0";""
"7254510";"SA830018897";"MA940005079";"0";""
"7254515";"SA780015128";"MA780001287";"0";""
"7255088";"SA700000892";"MA390020345";"0";""
"7255371";"SA630006075";"MA900009092";"0";""
"7256555";"SA960021157";"MA940010106";"0";""
"7258500";"SA240006478";"MA790012201";"0";""
"7258641";"SA240021257";"MA410021150";"0";""
"7258693";"SA740002739";"MA250011264";"0";""
"7259013";"SA190007162";"MA540018396";"0";""
"7260166";"SA210003304";"MA670014536";"0";""
"7260237";"SA650001555";"MA190010121";"0";""
"7262341";"SA340001331";"MA520012566";"0";""
"7262581";"SA290007698";"MA700021718";"1";"30.06.2021"
"7294785";"SA890011636";"MA920014625";"0";""
"7295465";"SA380012115";"MA410020568";"0";""
"7295492";"SA630011556";"MA660009077";"0";""
"7295868";"SA240008486";"MA520019710";"0";""
"7297384";"SA530002633";"MA660002784";"1";"28.02.2022"
"7297716";"SA800007315";"MA100010374";"0";""
"7298037";"SA440020883";"MA200012529";"0";""
"7298097";"SA490017117";"MA520008946";"0";""
"7298264";"SA130022254";"MA830013864";"1";"30.04.2022"
"7299118";"SA830009680";"MA510004394";"0";""
"7300936";"SA850016499";"MA290022057";"1";"30.06.2022"
"7303935";"SA800002286";"MA960013087";"0";""
"7304913";"SA850009403";"MA350001193";"0";""
"7305565";"SA900011387";"MA210017087";"0";""
"7305677";"SA500011810";"MA330020285";"0";""
"7305801";"SA330009167";"MA810000987";"0";""
"7307401";"SA650011202";"MA920003147";"0";""
"7307529";"SA480003284";"MA920000561";"0";""
"7307669";"SA830007640";"MA730002248";"1";"31.07.2022"
"7307747";"SA830015771";"MA510010393";"0";""
"7307755";"SA120020752";"MA150006917";"0";""
"7308401";"SA550000238";"MA870000250";"0";""
"7308570";"SA830003792";"MA770009597";"0";""
"7309205";"SA410015260";"MA300012599";"0";""
"7309225";"SA980005323";"MA310019280";"0";""
"7309244";"SA840010920";"MA100005664";"0";""
"7309336";"SA700005408";"MA550022162";"1";"31.07.2022"
"7309351";"SA780003677";"MA850000993";"0";""
"7309362";"SA530011969";"MA960012176";"0";""
"7309366";"SA430013377";"MA680016269";"1";"30.09.2021"
"7309409";"SA280013756";"MA290011197";"0";""
"7309442";"SA130013559";"MA550022002";"0";""
"7309454";"SA620021905";"MA340002403";"0";""
"7309747";"SA490020992";"MA430007140";"0";""
"7309890";"SA740006747";"MA740001321";"0";""
"7310819";"SA590012750";"MA780007447";"0";""
"7311294";"SA630005488";"MA890005711";"0";""
"7311886";"SA140006566";"MA770009626";"0";""
"7313519";"SA370015053";"MA430009715";"0";""
"7314034";"SA930007337";"MA370018563";"0";""
"7314605";"SA390006569";"MA600015062";"0";""
"7314730";"SA780002243";"MA420016204";"1";"28.02.2022"
"7315049";"SA930008016";"MA830011040";"1";"31.07.2022"
